application_id,fraud_type,difficulty_level,generated_signal_score
APP-7B8AB72296FC,legitimate_clean,easy,0.0
APP-36E1F4301217,legitimate_clean,easy,0.031
APP-D8A94D3379B5,legitimate_clean,easy,0.09
APP-6C64607A9099,legitimate_clean,easy,0.091
APP-0D23469D84C8,legitimate_clean,easy,0.0
APP-014DDFDC7B81,legitimate_noisy,hard,0.054
APP-EAB24867D0BF,true_name_fraud,hard,0.412
APP-2F6068975E88,legitimate_clean,medium,0.061
APP-FCC1CC8E91FC,legitimate_clean,hard,0.035
APP-556114958C30,legitimate_clean,easy,0.039
APP-2821042B0B34,synthetic_identity,hard,0.54
APP-6B5212D06BE0,legitimate_noisy,medium,0.183
APP-E1CA14CAF31B,legitimate_clean,easy,0.07
APP-BE980CC8B998,legitimate_clean,easy,0.059
APP-87CA40C5ABCF,legitimate_noisy,medium,0.135
APP-BC15509EB638,synthetic_identity,hard,0.48
APP-D5607EB75E1F,legitimate_noisy,hard,0.241
APP-C9E04C2CF3BA,synthetic_identity,medium,0.592
APP-06DA00D5CAAE,legitimate_noisy,medium,0.193
APP-FCA3493B806B,legitimate_clean,medium,0.024
APP-F3A83F6800BD,legitimate_clean,easy,0.0
APP-2E5437D91D8A,synthetic_identity,hard,0.334
APP-8A782C9FA895,legitimate_clean,easy,0.097
APP-A1A815F67F96,legitimate_clean,medium,0.077
APP-175067BD0DFA,legitimate_clean,easy,0.0
APP-C5454F824E1E,legitimate_clean,easy,0.06
APP-563A8EA81765,legitimate_clean,easy,0.028
APP-AB0FA5111CF5,legitimate_clean,easy,0.088
APP-596CE4DF2A2A,legitimate_clean,easy,0.0
APP-D6EC2E0EDE41,true_name_fraud,medium,0.23
APP-5DFB9EE59E94,legitimate_clean,easy,0.067
APP-55EF4DB47E78,legitimate_clean,easy,0.039
APP-738767541D35,legitimate_clean,easy,0.023
APP-57D9E4B8A88F,true_name_fraud,hard,0.271
APP-7C59BFE5F97D,legitimate_clean,medium,0.025
APP-ECB291A24DD4,legitimate_clean,easy,0.0
APP-CD6C490B1FC0,legitimate_noisy,medium,0.34
APP-A1AE9DDF1606,legitimate_noisy,hard,0.376
APP-C8ACA748A5E6,coordinated_attack,medium,0.905
APP-E52EBFA0884F,legitimate_clean,easy,0.0
APP-BCF675E901A5,legitimate_clean,medium,0.004
APP-BC9DC9795228,legitimate_clean,medium,0.051
APP-598B373A1FC8,legitimate_clean,easy,0.069
APP-9F6BEDE0140A,legitimate_clean,easy,0.059
APP-E7E4893B8093,legitimate_clean,medium,0.037
APP-6EA4ED4EAEE0,legitimate_clean,medium,0.042
APP-8740BA184F79,legitimate_noisy,easy,0.13
APP-899E01B3EF1E,legitimate_noisy,hard,0.116
APP-F6EE560761B2,legitimate_clean,easy,0.045
APP-957FCD80BEB5,legitimate_clean,easy,0.101
APP-97A1984C0B2D,legitimate_clean,easy,0.064
APP-E8DD0947D028,legitimate_clean,easy,0.164
APP-3B985B1FA749,legitimate_noisy,hard,0.092
APP-3E63C05AD962,synthetic_identity,easy,0.998
APP-B5C7CB29940B,legitimate_clean,easy,0.0
APP-8319733D7240,legitimate_clean,medium,0.041
APP-C6C947376988,legitimate_clean,medium,0.077
APP-91D65753292E,legitimate_clean,easy,0.184
APP-F93EEB0D60E4,legitimate_clean,easy,0.066
APP-6255348942C8,legitimate_clean,easy,0.051
APP-9B04FDB9141C,legitimate_clean,medium,0.011
APP-DF6E7835D52C,legitimate_clean,medium,0.107
APP-5261A1DA3550,legitimate_clean,easy,0.084
APP-D0ADA592B59C,legitimate_clean,easy,0.043
APP-A428BD076A14,legitimate_clean,easy,0.061
APP-7027D3107FE6,legitimate_clean,easy,0.018
APP-CDA5124D0179,legitimate_clean,hard,0.182
APP-239151C8CD52,true_name_fraud,hard,0.308
APP-2E4A03954ABB,legitimate_clean,easy,0.093
APP-64504BB80EA7,legitimate_clean,easy,0.033
APP-98E508B6BF67,legitimate_clean,easy,0.029
APP-D75DBBEEC67C,legitimate_clean,easy,0.175
APP-537039D20463,coordinated_attack,hard,0.59
APP-28160AB0DFDC,legitimate_clean,easy,0.045
APP-DA263DDF9339,synthetic_identity,medium,0.566
APP-0FCD20F67401,legitimate_clean,medium,0.077
APP-8CCCA6F99D3D,legitimate_clean,medium,0.0
APP-40A59855B432,legitimate_clean,easy,0.0
APP-3776F2921F2D,legitimate_clean,easy,0.0
APP-F9DE4107E120,legitimate_clean,easy,0.0
APP-25F02DEE518A,legitimate_clean,medium,0.044
APP-EE0126D5A77C,legitimate_noisy,hard,0.135
APP-ABCD83F3CD50,legitimate_noisy,hard,0.255
APP-C081463D657C,legitimate_clean,medium,0.123
APP-9A4D8108BEE7,legitimate_clean,easy,0.0
APP-9462313A4E7D,legitimate_clean,easy,0.0
APP-EE5E08F6D89D,legitimate_clean,easy,0.01
APP-6AA47E834DC5,synthetic_identity,hard,0.397
APP-3B774B97F818,legitimate_clean,easy,0.011
APP-C0FE8029ABF7,legitimate_clean,easy,0.132
APP-BE738163E7D2,legitimate_clean,easy,0.034
APP-83004AA64BEB,legitimate_clean,easy,0.034
APP-04F16FCABCF6,legitimate_clean,easy,0.054
APP-8681B7386E83,legitimate_clean,easy,0.044
APP-33DE640DC0ED,legitimate_clean,easy,0.004
APP-63D514265348,legitimate_noisy,medium,0.204
APP-32627F81631F,legitimate_clean,easy,0.139
APP-F99ADE18930D,legitimate_clean,hard,0.042
APP-B91225922989,legitimate_clean,medium,0.14
APP-AEE54278393D,legitimate_clean,easy,0.0
APP-0A081323FB36,legitimate_clean,easy,0.001
APP-C6233F6ED671,legitimate_clean,medium,0.093
APP-8244BB153373,true_name_fraud,hard,0.252
APP-74F8D7CEC617,legitimate_clean,easy,0.0
APP-2A304D99AFBB,legitimate_noisy,medium,0.244
APP-163FD49FA694,legitimate_clean,easy,0.013
APP-B18355E87498,legitimate_clean,medium,0.081
APP-CC9C8A588F70,legitimate_clean,easy,0.232
APP-512D1EC61B75,legitimate_clean,easy,0.03
APP-44257D5B937A,legitimate_clean,easy,0.096
APP-A07E13722D79,legitimate_clean,easy,0.064
APP-463A2CD30F1E,legitimate_clean,easy,0.017
APP-5CEA9D6C75EC,true_name_fraud,hard,0.231
APP-3E68100E78D6,legitimate_clean,easy,0.11
APP-BFB1C69E3254,legitimate_noisy,hard,0.271
APP-A59E0E1C3847,coordinated_attack,medium,0.788
APP-38D9E03C8ADB,legitimate_clean,easy,0.042
APP-123B25812A3D,legitimate_clean,hard,0.0
APP-129FF8BF82AA,legitimate_clean,easy,0.02
APP-54E84742934B,coordinated_attack,hard,0.766
APP-2470BA834697,legitimate_noisy,hard,0.21
APP-AD6B46AEB512,legitimate_noisy,medium,0.037
APP-333677759A31,legitimate_clean,easy,0.049
APP-74F143E8D985,legitimate_clean,medium,0.008
APP-B05A33B9E418,true_name_fraud,hard,0.4
APP-8DEA8A262057,legitimate_clean,easy,0.027
APP-C4B6698895A1,legitimate_clean,hard,0.024
APP-76BB6C262659,legitimate_noisy,medium,0.175
APP-A375F17D1D30,legitimate_clean,medium,0.026
APP-E46CB73FEACA,synthetic_identity,medium,0.499
APP-424AC468707F,coordinated_attack,easy,0.984
APP-2D4C5DA0A3DC,legitimate_noisy,easy,0.062
APP-CFF0ADFF1A1E,synthetic_identity,medium,0.619
APP-F53CDA0460D3,legitimate_clean,easy,0.0
APP-4621CC078B2B,legitimate_noisy,hard,0.155
APP-B1E485CE1AB9,legitimate_noisy,hard,0.16
APP-176171C67CD0,synthetic_identity,hard,0.348
APP-BCD79A5D7A6B,legitimate_clean,easy,0.0
APP-F97274D2AE7E,legitimate_clean,easy,0.222
APP-6F823899374E,true_name_fraud,medium,0.383
APP-139E15541567,legitimate_noisy,medium,0.244
APP-C04C8F18E5DF,legitimate_clean,easy,0.106
APP-07F062EA13A1,legitimate_noisy,medium,0.151
APP-77189D3617D1,true_name_fraud,hard,0.282
APP-31EB8B9E1351,legitimate_clean,hard,0.174
APP-603ED647355C,legitimate_noisy,hard,0.105
APP-1B03942E74D4,legitimate_clean,hard,0.046
APP-4CA9685A50BA,legitimate_clean,easy,0.099
APP-C8EB3D369FF3,legitimate_clean,easy,0.009
APP-D40DCB68E1AC,legitimate_clean,medium,0.02
APP-96DE403169FF,legitimate_noisy,medium,0.27
APP-99360635AD70,legitimate_clean,easy,0.004
APP-3F9EEFFC831F,legitimate_noisy,easy,0.252
APP-33A75858D494,legitimate_clean,hard,0.111
APP-6908F3B181BD,synthetic_identity,hard,0.658
APP-8E9BA76AB7D8,legitimate_clean,easy,0.163
APP-B8C9AEC4A667,legitimate_clean,hard,0.038
APP-80F21EDB7F5F,legitimate_clean,easy,0.07
APP-F519B70A5CF3,legitimate_clean,medium,0.053
APP-981E1E4912C9,legitimate_clean,easy,0.09
APP-910A7DD8B5A4,legitimate_clean,easy,0.011
APP-C6B35638BAA3,legitimate_clean,hard,0.044
APP-ED816A285F1A,legitimate_clean,medium,0.092
APP-86448797CDB7,legitimate_noisy,medium,0.171
APP-40AC163AD97A,legitimate_clean,medium,0.0
APP-17795F1212B6,legitimate_clean,medium,0.0
APP-33CD1FAD0FE6,legitimate_noisy,easy,0.142
APP-877F41791779,legitimate_clean,easy,0.0
APP-5B183DEFAE48,legitimate_clean,easy,0.104
APP-29CA1E1AF12F,legitimate_clean,hard,0.0
APP-BA76B4A44CA0,synthetic_identity,easy,0.762
APP-2C414B57D29F,legitimate_clean,easy,0.0
APP-01F72E043043,legitimate_noisy,hard,0.285
APP-E36C5E4772B7,legitimate_clean,medium,0.166
APP-822491F1DA9C,legitimate_noisy,medium,0.119
APP-B0D94A685E1F,legitimate_clean,easy,0.052
APP-F50D930040E2,legitimate_clean,easy,0.047
APP-CB9DA76A9807,legitimate_clean,easy,0.049
APP-DE089EB1E648,legitimate_clean,hard,0.114
APP-FDFD63F47DEB,legitimate_clean,easy,0.012
APP-291A2382D70F,coordinated_attack,medium,0.672
APP-59E2562FF5BC,legitimate_clean,easy,0.065
APP-6D3D14215035,synthetic_identity,easy,0.831
APP-00288235CA95,legitimate_clean,easy,0.0
APP-B999FA589005,legitimate_clean,easy,0.036
APP-E0D187ABABDA,legitimate_clean,easy,0.052
APP-F1915C55A2A6,legitimate_clean,medium,0.142
APP-4DF524F60275,legitimate_clean,medium,0.05
APP-A2584FF6B361,legitimate_clean,easy,0.0
APP-723497F45425,legitimate_noisy,hard,0.373
APP-9DC7FB35D9E5,true_name_fraud,hard,0.502
APP-356944A6321A,legitimate_clean,medium,0.0
APP-CB8D7502787B,legitimate_noisy,easy,0.235
APP-B5727432047B,legitimate_clean,easy,0.009
APP-E90900C41F13,legitimate_clean,easy,0.038
APP-CC85C79C5D13,legitimate_clean,medium,0.004
APP-9907CB29D76C,coordinated_attack,medium,0.929
APP-DC643A6FACC7,legitimate_clean,easy,0.037
APP-53D9AD6E60AC,legitimate_clean,easy,0.109
APP-F551E6A3C4DB,legitimate_noisy,medium,0.295
APP-E464D0436B1B,legitimate_clean,easy,0.051
APP-A5E411495DE6,legitimate_clean,easy,0.068
APP-8C5931E59A62,legitimate_noisy,hard,0.308
APP-9995D5E34246,synthetic_identity,medium,0.623
APP-0B70192A84A8,legitimate_clean,easy,0.067
APP-EF16E717ED76,legitimate_clean,easy,0.006
APP-0E5B15F5FF60,legitimate_clean,easy,0.021
APP-74FF22B88AF6,legitimate_clean,easy,0.136
APP-30C97D902C81,legitimate_clean,easy,0.0
APP-A900CC570EFB,legitimate_clean,easy,0.026
APP-D1A2C509B8B0,legitimate_clean,easy,0.028
APP-AA35306BC778,legitimate_clean,easy,0.0
APP-2F3651B0032C,legitimate_clean,easy,0.078
APP-8C488E7F055B,legitimate_clean,medium,0.138
APP-7874C9B2C60D,legitimate_clean,easy,0.0
APP-778926361013,legitimate_clean,easy,0.0
APP-2761EDC81CBE,legitimate_clean,easy,0.0
APP-68068DD6449C,legitimate_clean,easy,0.084
APP-AF7355B45760,legitimate_clean,easy,0.055
APP-B568369123D2,legitimate_clean,easy,0.069
APP-B2A375C9A125,legitimate_clean,medium,0.04
APP-90A11035A42E,legitimate_clean,easy,0.0
APP-BF6AB9B4D870,legitimate_clean,easy,0.008
APP-743453AE5717,legitimate_clean,easy,0.095
APP-41510ACC617A,true_name_fraud,hard,0.194
APP-F0D0134EC468,legitimate_clean,easy,0.048
APP-7253CB7684BA,legitimate_clean,easy,0.074
APP-FFAAD1736426,legitimate_noisy,medium,0.13
APP-EE1BDC572B94,legitimate_clean,medium,0.0
APP-4DD0687BCB35,legitimate_noisy,medium,0.125
APP-170F4D0C7003,legitimate_clean,easy,0.047
APP-B4A634EC5BA9,legitimate_noisy,medium,0.082
APP-DA767CDAF95A,legitimate_clean,easy,0.023
APP-5674A3C8F958,legitimate_clean,medium,0.103
APP-3898AB644B5A,legitimate_clean,medium,0.045
APP-CA00E1CF5662,legitimate_clean,easy,0.138
APP-A7B7F2EE48E4,legitimate_clean,hard,0.0
APP-156BBC7DA41B,legitimate_clean,easy,0.0
APP-B24DF679813B,legitimate_noisy,medium,0.123
APP-1BFF1E9E2DD6,legitimate_noisy,hard,0.174
APP-4B04AC4B46FC,legitimate_clean,medium,0.119
APP-5007A7B6A7B4,legitimate_clean,easy,0.064
APP-AD849B683B22,legitimate_clean,easy,0.004
APP-82AB50E428A0,legitimate_clean,medium,0.166
APP-06FC89D6D5C7,legitimate_clean,easy,0.065
APP-B5815E7466CB,legitimate_clean,easy,0.041
APP-3B42B3B76297,coordinated_attack,medium,0.771
APP-3B29CA28B9C6,legitimate_clean,easy,0.059
APP-B29E392D634D,legitimate_clean,easy,0.014
APP-3AC77B316139,legitimate_clean,easy,0.096
APP-49F879F933A4,legitimate_clean,medium,0.069
APP-8F132EC9E461,legitimate_noisy,easy,0.082
APP-4B632BECB021,legitimate_clean,medium,0.069
APP-4574D93D1246,legitimate_noisy,hard,0.244
APP-478CBC9A5F18,true_name_fraud,hard,0.161
APP-45CCF98FCB0D,legitimate_clean,hard,0.087
APP-F5247D754701,legitimate_clean,easy,0.095
APP-C405640CF9CF,legitimate_clean,easy,0.072
APP-2AC83FC254DF,coordinated_attack,easy,0.916
APP-46E1039D1403,legitimate_clean,medium,0.034
APP-EF641E03AC4C,legitimate_noisy,medium,0.289
APP-43FF45FE0471,legitimate_clean,easy,0.054
APP-7EA2F7BC02CF,legitimate_clean,easy,0.029
APP-DEFE2B82D6B9,legitimate_noisy,hard,0.201
APP-8234C777F0EB,legitimate_noisy,hard,0.325
APP-E5F171F54F83,legitimate_noisy,medium,0.04
APP-E54ADA2AA852,legitimate_clean,easy,0.005
APP-0A66A00F8699,legitimate_clean,easy,0.089
APP-E93DAC9292C2,legitimate_noisy,medium,0.041
APP-B73942204D2A,legitimate_clean,easy,0.115
APP-BE67B55A56F8,coordinated_attack,hard,0.51
APP-4C6FF78244E9,legitimate_clean,easy,0.138
APP-A7C21E8F3E83,legitimate_clean,easy,0.039
APP-2772047CA47A,coordinated_attack,easy,0.851
APP-07AF83F17AD0,legitimate_noisy,medium,0.16
APP-6E52926FA764,legitimate_clean,hard,0.024
APP-32545651BB33,legitimate_clean,medium,0.0
APP-69A1602AE330,legitimate_clean,easy,0.034
APP-13FC4A75BC29,legitimate_clean,easy,0.243
APP-FCFD948A25BB,legitimate_noisy,easy,0.117
APP-A49B7BF71A71,legitimate_clean,medium,0.0
APP-115E17ED89FB,legitimate_clean,easy,0.123
APP-CF939986B856,legitimate_clean,easy,0.047
APP-B89BC5BBE477,legitimate_clean,easy,0.056
APP-A05DFB50E655,synthetic_identity,medium,0.675
APP-50BEDBBADC88,legitimate_clean,easy,0.054
APP-8BAE9D3C2273,legitimate_clean,medium,0.072
APP-EB13B59BFE8B,legitimate_noisy,medium,0.071
APP-8E880F9DF546,legitimate_clean,easy,0.025
APP-E9963D92EB4B,legitimate_clean,easy,0.108
APP-0E73CBDF3232,legitimate_clean,medium,0.021
APP-8F761F7EDC2E,legitimate_clean,easy,0.132
APP-2D679C5AA724,legitimate_noisy,hard,0.1
APP-4E1AD59AABCA,legitimate_noisy,hard,0.14
APP-0C1B30CADF1E,legitimate_clean,easy,0.061
APP-DF6DDE29B45E,legitimate_clean,easy,0.065
APP-53A051D557A8,synthetic_identity,easy,0.644
APP-45018DE4A456,legitimate_clean,easy,0.066
APP-02EFA14F77DA,legitimate_clean,hard,0.08
APP-B9B1A505CE7E,legitimate_clean,easy,0.144
APP-A7503A8650C4,legitimate_clean,easy,0.0
APP-5142A27A7DF2,legitimate_clean,easy,0.089
APP-8DF21046FD49,legitimate_clean,easy,0.126
APP-0A6C4F128894,legitimate_clean,easy,0.0
APP-9151174160DA,legitimate_clean,easy,0.015
APP-110D205A07C9,legitimate_noisy,medium,0.202
APP-3A685730AAD4,legitimate_clean,medium,0.0
APP-B357D88B0F75,legitimate_clean,medium,0.0
APP-D879E35163DC,legitimate_clean,medium,0.02
APP-2D507AE98FBA,legitimate_clean,easy,0.008
APP-84CEE929089A,legitimate_clean,easy,0.104
APP-84E066717F1E,legitimate_clean,easy,0.0
APP-25817DF5F4D2,legitimate_clean,medium,0.06
APP-47A96C3B09DC,legitimate_clean,medium,0.019
APP-FCDDF13B453A,legitimate_clean,medium,0.0
APP-225F5AD7C583,legitimate_noisy,easy,0.135
APP-3329BEAC1ACB,legitimate_clean,easy,0.06
APP-F1C674D32D52,legitimate_noisy,medium,0.074
APP-2806C0FD785D,legitimate_clean,easy,0.034
APP-6F53588AF3E2,legitimate_clean,easy,0.034
APP-E619D3183543,legitimate_clean,easy,0.031
APP-4D86B0C1F7FA,true_name_fraud,hard,0.252
APP-128ECCD8408D,legitimate_clean,easy,0.01
APP-D27279126FA0,legitimate_clean,medium,0.006
APP-666653C96532,legitimate_noisy,medium,0.016
APP-07FFAEDC3234,legitimate_clean,easy,0.022
APP-53302D1772F3,legitimate_clean,medium,0.029
APP-45DD29F06F0E,legitimate_noisy,medium,0.197
APP-2F0957C00AF9,true_name_fraud,easy,0.462
APP-142F75974C20,legitimate_clean,medium,0.123
APP-7A7D396DAA5B,legitimate_clean,medium,0.089
APP-3A522D0E440E,legitimate_noisy,easy,0.273
APP-DFB1306FCB0F,legitimate_clean,easy,0.095
APP-B466815D27C8,legitimate_clean,easy,0.044
APP-6E1880E20D8B,true_name_fraud,hard,0.234
APP-6F6ED1FDE0EE,legitimate_clean,medium,0.134
APP-77886150ECEB,legitimate_noisy,easy,0.201
APP-2C0EBD9FDC80,legitimate_clean,medium,0.145
APP-793D5F6542B3,legitimate_noisy,medium,0.276
APP-FCFA5F6732D0,legitimate_clean,easy,0.119
APP-690D15E6374C,legitimate_clean,easy,0.013
APP-211C97407AE8,synthetic_identity,easy,0.61
APP-ECD8960F7314,legitimate_clean,easy,0.132
APP-0A75F6BC8F09,legitimate_clean,medium,0.007
APP-BB39DCE8EF68,legitimate_clean,easy,0.119
APP-B95E99983329,legitimate_clean,easy,0.095
APP-72850C662CB3,legitimate_noisy,hard,0.085
APP-3C2BD32E7EE9,legitimate_clean,easy,0.082
APP-320ABDA0A5E8,legitimate_clean,hard,0.049
APP-1DBE2EB5EBF6,legitimate_clean,easy,0.025
APP-B452F6F063EB,synthetic_identity,easy,0.836
APP-D061DA3F6913,synthetic_identity,medium,0.829
APP-D05D483CB7E7,legitimate_clean,easy,0.032
APP-74C779485CCB,legitimate_clean,easy,0.134
APP-515C54F8119C,legitimate_noisy,medium,0.075
APP-325DBFF1AB99,legitimate_clean,easy,0.108
APP-CA1DB077F9AB,synthetic_identity,hard,0.208
APP-2C5AC2CA29F9,legitimate_clean,easy,0.049
APP-F02DF96CBCAC,legitimate_clean,easy,0.08
APP-36DFD3AE51E5,legitimate_clean,easy,0.0
APP-124BD1A45114,legitimate_clean,easy,0.056
APP-22EA95A548AD,legitimate_clean,medium,0.112
APP-D8E056716218,legitimate_clean,medium,0.012
APP-86D0B283FDD2,legitimate_noisy,hard,0.001
APP-C29572E22D26,legitimate_clean,medium,0.0
APP-DE77F5D30196,legitimate_clean,medium,0.058
APP-42ED47D01BFA,legitimate_clean,easy,0.05
APP-708BC3CC5C17,legitimate_clean,medium,0.014
APP-EE89B4A74921,legitimate_clean,easy,0.086
APP-3C600EF33630,legitimate_clean,easy,0.038
APP-EFD1E1BDBA8A,legitimate_clean,medium,0.011
APP-64D993808962,legitimate_noisy,hard,0.091
APP-00C655DED834,legitimate_noisy,medium,0.212
APP-925693EB917F,legitimate_clean,easy,0.075
APP-14D6BACBEC0B,legitimate_noisy,medium,0.035
APP-F6811159A8AC,legitimate_clean,easy,0.119
APP-FF1B35EEC15F,legitimate_clean,easy,0.081
APP-6CC1487A75D5,legitimate_clean,medium,0.069
APP-A97915ED0FE6,legitimate_clean,easy,0.029
APP-5D0DCA0712E2,legitimate_clean,easy,0.157
APP-2FE7C6533270,legitimate_noisy,medium,0.333
APP-30FE3D88CE2E,legitimate_clean,hard,0.006
APP-A4F7AE5E70AF,legitimate_clean,medium,0.024
APP-AC12A2347E6B,legitimate_clean,easy,0.047
APP-B28B5716B088,legitimate_noisy,easy,0.2
APP-9E1EF1950A05,legitimate_clean,easy,0.133
APP-817D1ED52150,legitimate_noisy,medium,0.089
APP-1EBBF9132231,legitimate_clean,easy,0.042
APP-B266856E0249,legitimate_clean,medium,0.176
APP-AE4B637628F8,legitimate_noisy,medium,0.206
APP-2F74B89B4427,legitimate_clean,easy,0.0
APP-E7520C95EA7E,legitimate_noisy,hard,0.048
APP-F1B0CF16D09D,legitimate_clean,easy,0.047
APP-0DCB9F4A1506,legitimate_clean,medium,0.097
APP-3A85F310FB39,legitimate_clean,easy,0.0
APP-906B3D90EA47,legitimate_clean,medium,0.019
APP-9C980A90CF67,legitimate_clean,easy,0.042
APP-040BD3308E3A,legitimate_clean,easy,0.0
APP-3222CEFC1BEA,coordinated_attack,medium,0.857
APP-8D59D479E9D2,legitimate_clean,easy,0.0
APP-BA7763757378,legitimate_clean,easy,0.0
APP-D0D02ED6F570,legitimate_noisy,hard,0.272
APP-69C88342C9E4,legitimate_noisy,hard,0.28
APP-936B7E202053,legitimate_noisy,medium,0.059
APP-B1D774648F1D,legitimate_noisy,medium,0.152
APP-C659EADDB9D6,legitimate_noisy,hard,0.278
APP-0129E4C0DAFF,legitimate_clean,easy,0.034
APP-D75BA3929AE4,legitimate_noisy,medium,0.096
APP-759A438BC2A8,legitimate_clean,medium,0.086
APP-8AC891E56BC8,legitimate_noisy,hard,0.093
APP-E7D1AFEE5AE8,legitimate_clean,easy,0.0
APP-9EA8B5F74D3F,legitimate_clean,easy,0.0
APP-E679A286FF88,legitimate_clean,medium,0.066
APP-7826F37D13C6,legitimate_clean,easy,0.0
APP-F0181DD0EA57,legitimate_clean,medium,0.032
APP-82C5C1E7ECB1,legitimate_clean,easy,0.044
APP-11EA0051CA75,legitimate_noisy,medium,0.073
APP-7751E3C378DF,legitimate_noisy,hard,0.208
APP-2325E7956F6A,legitimate_noisy,medium,0.24
APP-D80DA45C8580,legitimate_clean,easy,0.059
APP-804C9D51A2E5,legitimate_clean,easy,0.03
APP-C4D5FC156930,legitimate_clean,easy,0.02
APP-17B61E88E1E7,legitimate_clean,easy,0.077
APP-EB05D5F78FB8,legitimate_clean,easy,0.084
APP-B555D1A3D2DB,legitimate_clean,easy,0.018
APP-8BBE0D946AE6,legitimate_clean,medium,0.0
APP-5CE0A8FF1F88,legitimate_noisy,medium,0.311
APP-FFC6CF2E9A6D,legitimate_clean,easy,0.032
APP-8FF56A664B7F,legitimate_clean,hard,0.105
APP-E9D441B2C28A,legitimate_clean,medium,0.093
APP-42A3A2E610B9,legitimate_clean,easy,0.092
APP-5F1AB8DBF737,legitimate_clean,easy,0.08
APP-EE2EDC6E81F6,legitimate_clean,medium,0.094
APP-9460188B14D5,legitimate_clean,hard,0.02
APP-5A49BE6B4D03,legitimate_clean,easy,0.0
APP-8A1766EC9601,legitimate_clean,easy,0.11
APP-365E5A984B20,legitimate_clean,medium,0.155
APP-DB2DB99B3E2F,legitimate_noisy,medium,0.105
APP-4A09F64E9133,legitimate_noisy,medium,0.185
APP-20495E99A117,legitimate_clean,easy,0.051
APP-5BA1252CBC82,legitimate_clean,easy,0.057
APP-0B1A7BF86F2B,legitimate_clean,easy,0.008
APP-CEE88E62C07E,legitimate_clean,medium,0.076
APP-72868F4B64C2,legitimate_clean,easy,0.0
APP-6F1107FF60BF,legitimate_clean,easy,0.244
APP-16F621AAD127,legitimate_clean,easy,0.11
APP-4AA2C2AFB2F1,legitimate_clean,easy,0.091
APP-ADFA4E0589BA,legitimate_clean,easy,0.073
APP-28EC5DA0BC30,true_name_fraud,easy,0.547
APP-D851CC3D3543,legitimate_clean,easy,0.032
APP-5854C6B88D24,legitimate_noisy,medium,0.116
APP-0B97D1270D66,legitimate_clean,easy,0.033
APP-ECD888331C9E,synthetic_identity,easy,0.667
APP-2866749D10F3,legitimate_clean,medium,0.007
APP-496CE8AE7D5F,legitimate_clean,easy,0.0
APP-EA82794CC745,legitimate_clean,easy,0.081
APP-57FEDE323F45,legitimate_clean,hard,0.142
APP-2489F26AFC06,legitimate_clean,easy,0.08
APP-9700C252923C,legitimate_clean,easy,0.034
APP-C298EA64050E,synthetic_identity,easy,0.656
APP-E153D08BBA67,legitimate_clean,easy,0.032
APP-A20170157878,legitimate_clean,medium,0.057
APP-2C01346142A6,synthetic_identity,easy,0.659
APP-09AA15753736,legitimate_noisy,hard,0.098
APP-1EFA815FA553,legitimate_noisy,hard,0.045
APP-7AFBD65919D5,legitimate_clean,easy,0.042
APP-B20F6C859DCF,legitimate_clean,easy,0.133
APP-95B951A6A37D,legitimate_clean,easy,0.099
APP-F23B72D0D6CD,legitimate_clean,easy,0.05
APP-6D2E2EFB5B94,synthetic_identity,hard,0.417
APP-6110FA92D770,legitimate_clean,easy,0.01
APP-2E2BFEC7F6D1,legitimate_clean,easy,0.083
APP-7C2428568D11,legitimate_clean,easy,0.047
APP-3EA358A436B6,legitimate_clean,medium,0.1
APP-8099707EC691,legitimate_clean,easy,0.092
APP-4163ACB1155E,legitimate_clean,easy,0.0
APP-EA121C097B6F,synthetic_identity,easy,0.842
APP-D0333BC0E016,legitimate_clean,medium,0.002
APP-FFD4EA01C3E4,legitimate_clean,easy,0.072
APP-189140B8C17D,legitimate_clean,easy,0.075
APP-FBFC55ED4976,synthetic_identity,hard,0.454
APP-01DEB78D395A,legitimate_clean,easy,0.116
APP-A1DA4F81AB9C,legitimate_noisy,medium,0.182
APP-A80AC02F640A,legitimate_noisy,medium,0.204
APP-1A6921262E6C,legitimate_clean,easy,0.123
APP-1F64BE1F4A0E,legitimate_clean,easy,0.148
APP-4864DF838D7E,legitimate_clean,easy,0.026
APP-A47885FFB825,synthetic_identity,easy,0.724
APP-2C3F4B915F75,synthetic_identity,easy,0.946
APP-26C83753A6A6,legitimate_clean,medium,0.032
APP-9F4D6FE3B1E1,legitimate_clean,easy,0.0
APP-60405546C9EF,legitimate_clean,easy,0.016
APP-41773C4A62F3,legitimate_clean,easy,0.042
APP-AA68C087689C,legitimate_clean,medium,0.054
APP-2E72C84A77E1,legitimate_clean,easy,0.0
APP-D23A9A7DF4F2,legitimate_clean,easy,0.029
APP-5F8BB5645AE5,legitimate_clean,easy,0.0
APP-A3B9D2FF052E,legitimate_clean,easy,0.033
APP-F2AE2E00AA63,legitimate_clean,easy,0.046
APP-D984DC7E655B,legitimate_noisy,medium,0.113
APP-590CF269E26C,legitimate_clean,easy,0.088
APP-FC377E0E279A,legitimate_noisy,hard,0.206
APP-4CB71D5C8DCD,synthetic_identity,medium,0.483
APP-AED61E149EDD,legitimate_clean,medium,0.0
APP-671C08D5C26D,legitimate_clean,easy,0.084
APP-C37FD596BA51,legitimate_noisy,medium,0.138
