application_id,application_date,application_month,fraud_label,fraud_type,difficulty_level,generated_signal_score,age,annual_income,months_at_address,months_at_employer,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,application_hour,is_free_email_domain,document_uploaded,thin_file_flag,name_email_match_score,income_age_ratio,tenure_min,night_application_flag,high_device_velocity_flag,high_identity_reuse_flag,state,housing_status,ip_region,employer_industry
APP-F9BB896F242A,2024-06-11,2024-06,0,legitimate_noisy,hard,0.158,57,113000,9,8,1,0,0,0,0.241,6,1,1,0,0.854,1982.4561403508771,8,0,0,0,FL,rent,FL,insurance
APP-6066BA1B3D7D,2024-12-26,2024-12,0,legitimate_clean,medium,0.006,34,32000,96,25,0,0,0,0,0.1,20,1,1,0,0.51,941.1764705882352,25,0,0,0,MI,family,MI,retail
APP-E44F508B1330,2024-07-24,2024-07,0,legitimate_clean,easy,0.044,27,68000,78,87,0,0,0,0,0.142,14,1,1,0,0.863,2518.5185185185187,78,0,0,0,CA,rent,CA,manufacturing
APP-75941C8C7C00,2024-12-25,2024-12,0,legitimate_clean,easy,0.009,22,39000,51,37,0,0,0,0,0.142,17,0,1,0,0.478,1772.7272727272727,37,0,0,0,NM,other,NM,healthcare
APP-4AC0B4E99ED2,2024-04-08,2024-04,0,legitimate_clean,easy,0.004,34,77000,90,51,0,0,0,0,0.188,12,0,1,0,0.372,2264.705882352941,51,0,0,0,NM,family,NM,technology
APP-B868548A9874,2024-08-28,2024-08,0,legitimate_clean,hard,0.087,39,153000,69,36,1,0,0,0,0.279,8,0,1,0,0.544,3923.076923076923,36,0,0,0,MA,own,MA,finance
APP-3F8172C49D15,2024-03-10,2024-03,0,legitimate_clean,easy,0.153,58,33000,72,9,0,0,0,0,0.219,15,1,0,0,0.453,568.9655172413793,9,0,0,0,FL,rent,FL,hospitality
APP-B203F5A389BC,2024-05-25,2024-05,0,legitimate_noisy,easy,0.083,54,48000,15,2,0,0,0,0,0.328,19,0,1,0,0.454,888.8888888888889,2,0,0,0,PA,rent,PA,logistics
APP-20A808A5E5E1,2024-02-07,2024-02,0,legitimate_clean,easy,0.005,28,64000,68,22,0,1,0,0,0.005,6,0,1,0,0.93,2285.714285714286,22,0,0,0,IN,rent,IN,healthcare
APP-1B8C236A85A9,2024-07-31,2024-07,0,legitimate_clean,easy,0.086,54,43000,26,32,0,0,1,0,0.239,9,0,1,0,0.892,796.2962962962963,26,0,0,0,FL,family,FL,logistics
APP-830A0DCB0CC4,2024-11-18,2024-11,0,legitimate_noisy,medium,0.0,36,87000,13,12,0,0,0,0,0.384,23,0,1,0,0.86,2416.6666666666665,12,0,0,0,NY,own,FL,manufacturing
APP-48EF0C033AB7,2024-04-09,2024-04,0,legitimate_clean,easy,0.155,47,144000,104,69,0,0,1,0,0.171,12,1,1,0,0.462,3063.8297872340427,69,0,0,0,NC,family,NC,healthcare
APP-DD9BB3AD7377,2024-04-10,2024-04,0,legitimate_clean,easy,0.056,45,57000,53,33,0,0,0,0,0.015,20,0,1,0,0.465,1266.6666666666667,33,0,0,0,WI,rent,WI,education
APP-D9C1FD705D59,2024-03-01,2024-03,0,legitimate_clean,easy,0.0,21,100000,90,84,0,0,0,0,0.108,15,0,1,0,0.921,4761.9047619047615,84,0,0,0,OH,family,OH,finance
APP-B18EB98F0146,2024-04-19,2024-04,0,legitimate_clean,easy,0.14,32,77000,24,89,0,0,0,0,0.052,20,1,1,0,0.464,2406.25,24,0,0,0,OR,rent,OR,technology
APP-1A69FF920C93,2024-03-02,2024-03,0,legitimate_clean,medium,0.012,19,74000,59,40,0,0,0,0,0.28,20,0,1,0,0.905,3894.7368421052633,40,0,0,0,OH,rent,OH,finance
APP-840CB94D52C7,2024-01-05,2024-01,0,legitimate_clean,easy,0.183,42,171000,115,44,0,0,0,1,0.184,12,1,1,0,0.407,4071.4285714285716,44,0,0,0,NC,other,NC,technology
APP-A592FB1A7B96,2024-02-06,2024-02,1,coordinated_attack,medium,0.837,45,40000,5,4,4,0,1,4,0.559,1,1,0,1,0.025,888.8888888888889,4,1,1,1,NC,rent,NY,manufacturing
APP-5C13408B058E,2024-05-07,2024-05,0,legitimate_noisy,easy,0.246,46,67000,23,5,0,0,0,1,0.146,19,1,1,1,0.893,1456.5217391304348,5,0,0,0,MI,own,MI,healthcare
APP-AE993E0E5423,2024-01-19,2024-01,0,legitimate_clean,easy,0.084,43,193000,27,36,0,0,0,0,0.098,8,0,1,0,0.367,4488.372093023256,27,0,0,0,CO,own,CO,finance
APP-7B05CCB0999D,2024-07-04,2024-07,0,legitimate_clean,easy,0.005,39,35000,75,42,0,0,0,0,0.195,17,1,1,0,0.941,897.4358974358975,42,0,0,0,OH,own,OH,logistics
APP-2E5B2662876F,2024-01-13,2024-01,0,legitimate_clean,medium,0.024,51,146000,51,45,0,0,0,0,0.135,9,0,1,0,0.493,2862.7450980392155,45,0,0,0,TN,own,IN,finance
APP-5051EDDC7E2F,2024-07-03,2024-07,0,legitimate_clean,medium,0.087,53,44000,70,43,0,0,0,0,0.257,7,0,1,0,0.45,830.188679245283,43,0,0,0,PA,family,PA,hospitality
APP-AAABEBD36A4D,2024-09-21,2024-09,0,legitimate_clean,medium,0.252,52,51000,92,69,1,0,0,0,0.263,5,1,1,0,0.422,980.7692307692307,69,1,0,0,CA,family,CA,healthcare
APP-3150759014C2,2024-04-02,2024-04,0,legitimate_clean,easy,0.011,65,77000,113,80,0,0,0,0,0.103,17,0,1,0,0.861,1184.6153846153845,80,0,0,0,FL,rent,FL,technology
APP-21FEFA40DC56,2024-04-18,2024-04,0,legitimate_clean,easy,0.1,44,47000,44,17,0,0,0,0,0.087,10,1,1,0,0.913,1068.1818181818182,17,0,0,0,KY,rent,KY,education
APP-7BC30B18C933,2024-01-16,2024-01,0,legitimate_clean,easy,0.112,51,55000,110,27,0,0,0,0,0.079,13,1,1,0,0.357,1078.4313725490197,27,0,0,0,MO,rent,MO,healthcare
APP-04FD05926F77,2024-09-18,2024-09,1,coordinated_attack,medium,0.855,62,122000,4,0,2,1,2,3,0.556,7,1,1,1,0.039,1967.741935483871,0,0,0,1,OH,rent,WA,technology
APP-77BDCB99B441,2024-01-02,2024-01,0,legitimate_clean,easy,0.07,49,84000,17,86,0,0,0,0,0.174,20,0,1,0,0.433,1714.2857142857142,17,0,0,0,KY,rent,KY,education
APP-39FFB265FE91,2024-05-18,2024-05,0,legitimate_clean,medium,0.063,20,70000,79,66,0,0,0,0,0.21,9,1,0,0,0.538,3500.0,66,0,0,0,CA,rent,CA,finance
APP-DD21BF6776CD,2024-10-06,2024-10,0,legitimate_clean,medium,0.0,46,200000,103,41,0,0,0,0,0.079,15,0,1,0,0.868,4347.826086956522,41,0,0,0,OR,rent,OR,finance
APP-580563AACF90,2024-08-31,2024-08,0,legitimate_clean,hard,0.067,21,66000,35,54,0,0,0,0,0.148,11,1,1,0,0.88,3142.8571428571427,35,0,0,0,TX,own,TX,healthcare
APP-D96D1A99A171,2024-07-24,2024-07,0,legitimate_clean,easy,0.098,21,32000,63,66,0,0,0,0,0.075,14,1,1,0,0.873,1523.8095238095239,63,0,0,0,NY,own,NY,hospitality
APP-F3FED513EEA8,2024-08-15,2024-08,0,legitimate_clean,easy,0.003,18,22000,30,54,0,0,0,0,0.251,4,0,1,0,0.872,1222.2222222222222,30,1,0,0,FL,rent,FL,retail
APP-EBAD7E16CF10,2024-06-12,2024-06,1,true_name_fraud,medium,0.416,58,46000,24,31,1,0,1,2,0.493,5,1,1,1,0.944,793.1034482758621,24,1,0,1,MO,own,FL,education
APP-FDCD45373047,2024-09-28,2024-09,0,legitimate_clean,easy,0.0,20,86000,102,6,0,0,0,0,0.129,12,0,1,0,0.936,4300.0,6,0,0,0,MI,own,MI,technology
APP-5C463C9FF4E2,2024-11-04,2024-11,0,legitimate_noisy,easy,0.04,43,28000,21,10,0,0,0,0,0.439,21,0,1,0,0.877,651.1627906976744,10,0,0,0,TX,family,MD,retail
APP-F3B65813576B,2024-10-20,2024-10,0,legitimate_clean,medium,0.0,18,112000,87,55,0,0,0,0,0.001,10,0,1,0,0.942,6222.222222222223,55,0,0,0,MD,rent,MD,technology
APP-6D19B1E536C3,2024-03-15,2024-03,0,legitimate_clean,medium,0.091,43,72000,29,61,0,0,0,0,0.025,13,1,1,0,0.865,1674.4186046511627,29,0,0,0,GA,own,GA,technology
APP-4EECF1D61844,2024-08-21,2024-08,1,true_name_fraud,easy,0.527,24,52000,11,7,2,3,3,2,0.697,10,1,1,0,0.023,2166.6666666666665,7,0,0,1,FL,rent,FL,manufacturing
APP-CCC4F271A909,2024-01-11,2024-01,0,legitimate_clean,medium,0.0,47,47000,101,43,0,0,0,0,0.183,11,0,1,0,0.882,1000.0,43,0,0,0,TN,other,NE,logistics
APP-1B50BEE8447D,2024-04-30,2024-04,0,legitimate_clean,easy,0.062,25,54000,60,23,0,0,0,0,0.031,11,0,1,0,0.469,2160.0,23,0,0,0,FL,rent,FL,manufacturing
APP-528722A61153,2024-03-15,2024-03,1,coordinated_attack,hard,0.696,45,72000,3,1,3,0,0,1,0.251,3,1,1,1,0.016,1600.0,1,1,1,0,FL,rent,IN,finance
APP-A61433B83BA5,2024-01-29,2024-01,0,legitimate_clean,easy,0.0,22,103000,105,60,0,0,0,0,0.165,10,0,1,0,0.515,4681.818181818182,60,0,0,0,WI,own,WI,technology
APP-D1E4584B1C8E,2024-04-04,2024-04,0,legitimate_clean,easy,0.0,65,167000,117,15,0,0,0,0,0.023,20,0,1,0,0.521,2569.230769230769,15,0,0,0,CA,rent,CA,finance
APP-B8E680C8B000,2024-02-12,2024-02,0,legitimate_clean,easy,0.089,26,36000,50,37,0,0,0,0,0.14,7,1,1,0,0.92,1384.6153846153845,37,0,0,0,MO,own,IN,retail
APP-32E9FAE01411,2024-09-12,2024-09,0,legitimate_clean,easy,0.049,18,27000,17,77,0,0,0,0,0.014,12,1,1,0,0.525,1500.0,17,0,0,0,TX,own,TX,retail
APP-BCE2D3EE3689,2024-12-08,2024-12,0,legitimate_clean,easy,0.028,73,23000,71,29,0,0,0,0,0.114,14,0,1,0,0.925,315.06849315068496,29,0,0,0,AZ,own,AZ,hospitality
APP-75960CE56BD2,2024-07-04,2024-07,0,legitimate_clean,easy,0.008,35,47000,96,68,0,0,0,0,0.071,16,0,1,0,0.53,1342.857142857143,68,0,0,0,FL,rent,FL,manufacturing
APP-82E8833B6D8F,2024-06-22,2024-06,1,synthetic_identity,hard,0.372,40,165000,0,1,0,1,1,1,0.336,18,1,1,0,0.885,4125.0,0,0,0,0,NV,family,MA,finance
APP-462C3C8CFDC2,2024-11-08,2024-11,0,legitimate_clean,medium,0.0,39,201000,93,31,0,0,0,0,0.18,16,0,1,0,0.921,5153.846153846154,31,0,0,0,AZ,rent,PA,finance
APP-AD4B5107608C,2024-09-27,2024-09,0,legitimate_clean,medium,0.0,22,67000,55,45,0,0,0,0,0.081,15,0,1,0,0.506,3045.4545454545455,45,0,0,0,CA,other,CA,insurance
APP-95C0B059D607,2024-09-01,2024-09,1,true_name_fraud,hard,0.386,24,48000,15,13,0,1,1,0,0.107,6,1,1,1,0.0,2000.0,13,0,0,0,NM,family,TX,logistics
APP-FB4D3B116D0F,2024-01-23,2024-01,0,legitimate_clean,easy,0.055,21,55000,89,63,0,0,0,0,0.162,20,0,1,1,0.877,2619.0476190476193,63,0,0,0,PA,rent,NC,finance
APP-5FABA725FBED,2024-07-08,2024-07,0,legitimate_clean,easy,0.05,45,52000,48,33,0,0,0,0,0.013,12,1,1,0,0.898,1155.5555555555557,33,0,0,0,MN,family,MN,retail
APP-93B5BADDAFD6,2024-07-15,2024-07,0,legitimate_clean,easy,0.18,58,60000,54,31,0,0,0,0,0.161,11,1,1,1,0.883,1034.4827586206898,31,0,0,0,PA,own,PA,education
APP-443DE7C1FCCB,2024-11-22,2024-11,0,legitimate_clean,easy,0.039,25,130000,115,13,0,0,0,0,0.272,9,0,1,0,0.549,5200.0,13,0,0,0,PA,rent,PA,finance
APP-15BA00CE24BD,2024-11-11,2024-11,0,legitimate_clean,easy,0.005,31,86000,12,42,0,0,0,0,0.235,11,1,1,0,0.947,2774.1935483870966,12,0,0,0,AZ,own,AZ,healthcare
APP-8275F901B435,2024-09-20,2024-09,0,legitimate_clean,easy,0.0,38,98000,67,80,0,0,0,0,0.219,11,0,1,0,0.916,2578.9473684210525,67,0,0,0,CA,rent,CA,education
APP-4619E3CE0F47,2024-03-25,2024-03,0,legitimate_clean,easy,0.026,35,32000,76,15,0,0,0,0,0.274,16,0,1,0,0.853,914.2857142857143,15,0,0,0,OH,rent,TN,retail
APP-A2E18EA87561,2024-03-03,2024-03,0,legitimate_clean,hard,0.052,32,124000,29,62,0,0,0,0,0.187,12,0,1,0,0.449,3875.0,29,0,0,0,IL,rent,IL,healthcare
APP-3395AA279E39,2024-05-22,2024-05,0,legitimate_clean,easy,0.017,34,35000,42,48,0,0,0,0,0.261,11,0,1,0,0.928,1029.4117647058824,42,0,0,0,NE,own,NY,logistics
APP-02648251D65B,2024-07-28,2024-07,1,synthetic_identity,medium,0.602,55,62000,7,2,2,0,1,2,0.57,3,1,1,0,0.017,1127.2727272727273,2,1,0,1,NC,rent,NC,manufacturing
APP-39A7635DC02C,2024-10-12,2024-10,0,legitimate_clean,medium,0.045,27,102000,32,23,0,0,0,0,0.016,6,1,1,0,0.9,3777.777777777778,23,0,0,0,MD,rent,MD,healthcare
APP-0710D61120F9,2024-12-21,2024-12,1,coordinated_attack,medium,0.739,53,155000,3,2,4,0,3,4,0.526,23,1,1,1,0.888,2924.5283018867926,2,0,1,1,CA,family,WI,technology
APP-D14832A0B720,2024-05-05,2024-05,0,legitimate_clean,easy,0.076,19,18000,116,41,0,0,0,0,0.252,16,0,1,0,0.499,947.3684210526316,41,0,0,0,TN,own,TN,retail
APP-C36A912D5DC3,2024-06-09,2024-06,1,coordinated_attack,easy,0.796,64,50000,4,0,8,2,3,5,0.575,12,1,1,1,0.888,781.25,0,0,1,1,MD,rent,TX,retail
APP-67705F0C83B7,2024-10-07,2024-10,1,true_name_fraud,medium,0.527,23,34000,25,2,1,2,0,1,0.597,17,0,0,1,0.884,1478.2608695652175,2,0,0,1,KY,other,KY,hospitality
APP-52DC49EED3E0,2024-01-19,2024-01,1,true_name_fraud,hard,0.284,30,32000,20,12,0,0,1,0,0.191,13,0,1,1,0.0,1066.6666666666667,12,0,0,0,IN,family,IN,education
APP-A9DAA0E438F4,2024-08-16,2024-08,0,legitimate_clean,easy,0.088,65,85000,47,89,0,0,0,0,0.063,12,0,1,0,0.434,1307.6923076923076,47,0,0,0,IN,rent,IN,healthcare
APP-CE67695C40EA,2024-10-18,2024-10,0,legitimate_clean,easy,0.043,32,93000,62,14,0,0,0,0,0.285,6,0,1,0,0.525,2906.25,14,0,0,0,NE,rent,NC,healthcare
APP-AED9D616CC08,2024-05-16,2024-05,0,legitimate_noisy,easy,0.144,40,94000,24,3,0,0,0,0,0.241,20,1,1,1,0.942,2350.0,3,0,0,0,CA,rent,CA,education
APP-99291247B210,2024-03-17,2024-03,0,legitimate_clean,easy,0.0,34,80000,61,34,0,0,0,0,0.182,16,0,1,0,0.86,2352.9411764705883,34,0,0,0,CA,own,CA,insurance
APP-962053D33A68,2024-12-25,2024-12,1,coordinated_attack,medium,0.752,41,113000,4,4,2,1,2,3,0.371,4,1,0,1,0.936,2756.0975609756097,4,1,0,1,TX,family,MD,technology
APP-47C386AFB685,2024-11-05,2024-11,0,legitimate_clean,medium,0.075,20,115000,102,43,0,0,0,0,0.254,14,0,1,1,0.931,5750.0,43,0,0,0,MN,own,MN,technology
APP-3413A29C559C,2024-03-27,2024-03,0,legitimate_noisy,medium,0.053,55,136000,20,13,0,0,0,0,0.176,10,0,0,0,0.385,2472.7272727272725,13,0,0,0,AZ,own,AZ,finance
APP-E114DE86867B,2024-06-15,2024-06,0,legitimate_clean,easy,0.055,21,43000,76,95,0,0,0,0,0.116,20,1,1,0,0.386,2047.6190476190477,76,0,0,0,TX,rent,TX,manufacturing
APP-F8629B28D350,2024-03-19,2024-03,0,legitimate_noisy,medium,0.115,26,34000,20,6,0,0,0,0,0.352,8,0,1,0,0.036,1307.6923076923076,6,0,0,0,MO,family,AZ,hospitality
APP-9B84569CF124,2024-12-07,2024-12,0,legitimate_clean,easy,0.116,37,87000,119,82,0,0,0,0,0.291,16,1,1,0,0.381,2351.3513513513512,82,0,0,0,IL,own,IL,education
APP-4F7302A048A0,2024-05-14,2024-05,0,legitimate_clean,easy,0.024,25,42000,102,23,0,0,0,0,0.295,18,1,1,0,0.923,1680.0,23,0,0,0,TX,own,TX,retail
APP-AE50EF9DA22C,2024-12-26,2024-12,0,legitimate_noisy,medium,0.19,34,42000,18,14,0,0,0,2,0.257,14,1,1,1,0.916,1235.2941176470588,14,0,0,1,TX,rent,TX,retail
APP-531ED95215AC,2024-10-09,2024-10,1,synthetic_identity,medium,0.709,51,30000,8,5,3,2,0,3,0.549,23,1,0,1,0.912,588.2352941176471,5,0,1,1,KY,other,CA,logistics
APP-35A30A2A2FB7,2024-04-27,2024-04,0,legitimate_clean,easy,0.033,65,173000,19,75,0,0,0,0,0.148,18,1,1,0,0.897,2661.5384615384614,19,0,0,0,MI,own,MI,finance
APP-96417A3CDD00,2024-10-18,2024-10,0,legitimate_clean,easy,0.016,43,171000,80,41,0,0,0,1,0.074,15,0,1,0,0.855,3976.7441860465115,41,0,0,0,TX,family,TX,finance
APP-72D86B9B7AD4,2024-07-08,2024-07,0,legitimate_clean,medium,0.09,51,117000,97,50,0,0,0,0,0.116,16,1,1,0,0.898,2294.1176470588234,50,0,0,0,WA,family,WA,finance
APP-101BCA4ED168,2024-04-23,2024-04,0,legitimate_clean,medium,0.227,41,123000,60,74,1,0,0,1,0.058,13,0,1,0,0.408,3000.0,60,0,0,0,NY,rent,NY,technology
APP-23F4C7FD1704,2024-09-11,2024-09,0,legitimate_clean,medium,0.145,47,36000,109,73,0,0,0,0,0.206,16,1,1,0,0.461,765.9574468085107,73,0,0,0,CA,rent,CA,retail
APP-31DFA375F34F,2024-07-10,2024-07,0,legitimate_clean,easy,0.0,26,88000,108,50,0,0,0,0,0.278,11,0,1,0,0.913,3384.6153846153848,50,0,0,0,MA,family,MA,insurance
APP-46EB5F2B4998,2024-12-27,2024-12,0,legitimate_noisy,easy,0.082,20,52000,15,10,0,0,0,0,0.278,11,0,1,0,0.384,2600.0,10,0,0,0,IN,own,IN,finance
APP-8D43C4CFBFB7,2024-09-30,2024-09,0,legitimate_noisy,medium,0.256,55,44000,3,11,0,1,0,0,0.409,17,0,1,1,0.866,800.0,3,0,0,0,CA,other,CA,hospitality
APP-14697D8319B6,2024-11-11,2024-11,0,legitimate_clean,medium,0.09,56,111000,91,32,0,0,1,0,0.099,15,0,1,0,0.899,1982.142857142857,32,0,0,0,TX,own,TX,technology
APP-FA8408DB9049,2024-06-18,2024-06,0,legitimate_clean,medium,0.039,37,44000,80,82,1,0,0,0,0.182,8,0,1,0,0.904,1189.1891891891892,80,0,0,0,PA,own,PA,hospitality
APP-380C3FAA23DE,2024-03-10,2024-03,1,true_name_fraud,medium,0.488,18,74000,4,26,2,2,2,0,0.529,17,1,1,0,0.899,4111.111111111111,4,0,0,1,OH,own,OH,healthcare
APP-22BF9856902D,2024-08-28,2024-08,1,true_name_fraud,medium,0.227,51,167000,40,36,1,1,1,0,0.375,7,1,1,0,0.871,3274.5098039215686,36,0,0,0,TX,rent,FL,technology
APP-F911668CFF22,2024-06-23,2024-06,0,legitimate_noisy,hard,0.206,44,79000,8,16,0,0,0,1,0.115,9,0,1,0,0.004,1795.4545454545455,8,0,0,0,TX,rent,TX,technology
APP-26A81DDA74B2,2024-05-07,2024-05,0,legitimate_clean,medium,0.012,47,150000,118,65,0,0,0,0,0.142,13,1,1,0,0.855,3191.4893617021276,65,0,0,0,CA,rent,MI,technology
APP-C039E191D225,2024-08-06,2024-08,0,legitimate_clean,hard,0.099,56,84000,26,88,1,0,0,0,0.13,21,1,1,0,0.542,1500.0,26,0,0,0,CA,own,CA,manufacturing
APP-F54FDE4171CE,2024-09-10,2024-09,1,synthetic_identity,medium,0.681,20,30000,4,6,3,2,2,1,0.516,12,1,0,0,0.0,1500.0,4,0,1,1,IL,family,NM,retail
APP-C852C8186AEC,2024-12-01,2024-12,0,legitimate_clean,medium,0.189,34,36000,102,34,0,0,0,0,0.177,10,1,0,0,0.46,1058.8235294117646,34,0,0,0,AZ,rent,AZ,manufacturing
APP-80B7A746D8FC,2024-02-04,2024-02,0,legitimate_clean,easy,0.07,40,140000,105,29,0,0,0,0,0.264,18,1,1,0,0.541,3500.0,29,0,0,0,CA,family,CA,technology
APP-963A6DCEE3AF,2024-05-10,2024-05,0,legitimate_clean,easy,0.145,50,43000,79,33,0,0,0,0,0.226,1,1,1,0,0.928,860.0,33,1,0,0,AZ,own,AZ,hospitality
APP-CA9958DC1CB5,2024-04-07,2024-04,0,legitimate_clean,medium,0.05,20,24000,92,85,0,0,0,0,0.139,16,0,1,0,0.88,1200.0,85,0,0,0,FL,rent,FL,logistics
APP-D5C85A52F278,2024-03-27,2024-03,0,legitimate_clean,easy,0.017,30,87000,76,35,0,0,0,0,0.182,14,1,1,0,0.515,2900.0,35,0,0,0,MO,rent,MO,healthcare
APP-6605299F4A91,2024-08-08,2024-08,0,legitimate_noisy,easy,0.258,27,96000,14,1,0,0,0,0,0.366,20,1,1,1,0.381,3555.5555555555557,1,0,0,0,PA,rent,AZ,technology
APP-7163BC68CDCA,2024-10-26,2024-10,0,legitimate_clean,easy,0.004,38,99000,90,69,0,0,0,0,0.069,11,0,1,0,0.924,2605.2631578947367,69,0,0,0,NC,own,NC,technology
APP-190D4F5DBA10,2024-07-23,2024-07,1,synthetic_identity,easy,0.966,56,107000,3,2,4,1,4,3,0.761,14,1,1,1,0.003,1910.7142857142858,2,0,1,1,TX,rent,TN,technology
APP-8F622A6D5680,2024-01-28,2024-01,0,legitimate_noisy,medium,0.242,21,32000,13,7,0,0,0,0,0.36,4,1,1,0,0.009,1523.8095238095239,7,1,0,0,NM,own,NY,hospitality
APP-CAF8A8F4A942,2024-09-04,2024-09,0,legitimate_clean,easy,0.098,52,161000,84,57,0,0,0,0,0.264,17,1,0,0,0.524,3096.153846153846,57,0,0,0,CA,rent,CA,finance
APP-93056CBADDB5,2024-02-25,2024-02,0,legitimate_noisy,medium,0.179,31,69000,15,10,0,0,0,0,0.237,2,0,0,0,0.471,2225.8064516129034,10,1,0,0,NY,family,NY,finance
APP-6AE00061BBCD,2024-11-13,2024-11,1,coordinated_attack,medium,0.768,58,42000,5,2,3,1,2,3,0.449,17,1,1,1,0.928,724.1379310344828,2,0,1,1,TX,rent,NY,logistics
APP-E097C6D96E1D,2024-11-13,2024-11,0,legitimate_clean,easy,0.057,29,114000,62,20,0,0,0,0,0.123,10,0,1,0,0.359,3931.0344827586205,20,0,0,0,IL,rent,IL,technology
APP-A0D5E4D9792A,2024-03-11,2024-03,0,legitimate_clean,easy,0.11,34,58000,98,27,0,0,0,0,0.294,17,1,1,0,0.475,1705.8823529411766,27,0,0,0,TN,own,TN,manufacturing
APP-2F76EDA65EBA,2024-07-24,2024-07,0,legitimate_clean,easy,0.025,70,121000,18,10,0,0,0,0,0.117,7,0,1,0,0.936,1728.5714285714287,10,0,0,0,MI,other,MI,technology
APP-6056560B7054,2024-08-19,2024-08,0,legitimate_noisy,hard,0.149,20,30000,14,9,0,0,0,0,0.373,18,0,0,1,0.87,1500.0,9,0,0,0,MN,rent,TX,education
APP-4A76EFA87FEA,2024-12-13,2024-12,0,legitimate_clean,easy,0.105,55,53000,97,66,0,0,0,0,0.039,2,0,0,0,0.527,963.6363636363636,66,1,0,0,NY,rent,NY,healthcare
APP-FA2EAC5D47EF,2024-02-16,2024-02,1,true_name_fraud,hard,0.179,47,211000,36,31,1,0,1,0,0.189,14,1,1,0,0.936,4489.36170212766,31,0,0,0,CO,own,KY,finance
APP-5B44D96D7F19,2024-01-08,2024-01,1,coordinated_attack,medium,0.626,51,61000,6,3,4,1,1,2,0.301,19,1,0,1,0.9,1196.078431372549,3,0,1,1,PA,family,CA,insurance
APP-6455689BDA97,2024-03-30,2024-03,0,legitimate_clean,easy,0.105,23,50000,31,6,0,0,0,1,0.153,13,0,1,0,0.85,2173.913043478261,6,0,0,0,AZ,own,AZ,education
APP-2256671D5E83,2024-08-18,2024-08,0,legitimate_clean,easy,0.042,49,111000,111,10,0,0,0,0,0.117,16,0,1,0,0.904,2265.3061224489797,10,0,0,0,CA,rent,CA,insurance
APP-1D7374351DC3,2024-03-20,2024-03,0,legitimate_clean,easy,0.027,41,169000,98,38,0,0,0,0,0.295,13,0,1,0,0.888,4121.951219512195,38,0,0,0,TX,own,TX,finance
APP-693145730CE1,2024-10-04,2024-10,0,legitimate_clean,easy,0.194,20,91000,44,70,0,0,0,0,0.183,9,1,1,1,0.413,4550.0,44,0,0,0,MD,own,MD,healthcare
APP-8CFD5FFB07A6,2024-05-20,2024-05,0,legitimate_clean,medium,0.126,23,29000,76,96,0,0,0,0,0.155,1,1,1,0,0.899,1260.8695652173913,76,1,0,0,TN,rent,TN,hospitality
APP-81842A5B80CD,2024-09-11,2024-09,0,legitimate_clean,medium,0.0,21,22000,63,11,0,0,0,0,0.136,16,0,1,0,0.881,1047.6190476190477,11,0,0,0,WI,own,WI,retail
APP-3E6E5EE89525,2024-03-27,2024-03,0,legitimate_clean,easy,0.157,34,29000,41,80,0,0,0,0,0.221,16,1,0,0,0.481,852.9411764705883,41,0,0,0,WI,rent,WI,retail
APP-5D03B5FD1B5E,2024-05-19,2024-05,0,legitimate_clean,easy,0.016,32,46000,29,56,0,0,0,0,0.24,9,0,1,0,0.397,1437.5,29,0,0,0,NV,rent,NV,insurance
APP-A48C355450F5,2024-07-16,2024-07,0,legitimate_clean,easy,0.082,33,33000,70,95,0,0,0,0,0.101,17,1,1,0,0.405,1000.0,70,0,0,0,NY,rent,NV,retail
APP-9ACCC069D481,2024-11-15,2024-11,0,legitimate_clean,medium,0.075,31,26000,74,24,0,0,0,0,0.051,19,1,1,0,0.547,838.7096774193549,24,0,0,0,CA,own,CA,retail
APP-DBC131F40BCC,2024-02-01,2024-02,0,legitimate_clean,easy,0.081,50,84000,41,10,0,0,0,0,0.207,12,1,1,0,0.949,1680.0,10,0,0,0,AZ,rent,AZ,manufacturing
APP-CF823ED82FBB,2024-05-18,2024-05,0,legitimate_clean,easy,0.006,48,56000,110,7,0,0,0,0,0.106,9,0,1,0,0.912,1166.6666666666667,7,0,0,0,TX,family,TX,insurance
APP-88424B2210E1,2024-04-21,2024-04,0,legitimate_clean,easy,0.136,35,48000,120,70,1,0,0,0,0.191,21,1,1,0,0.933,1371.4285714285713,70,0,0,0,WA,rent,WA,manufacturing
APP-A6F6A5B61D6F,2024-06-04,2024-06,0,legitimate_clean,easy,0.137,26,101000,66,16,0,1,0,0,0.235,12,1,1,0,0.921,3884.6153846153848,16,0,0,0,CA,family,CA,finance
APP-B55546C95A15,2024-01-22,2024-01,0,legitimate_clean,easy,0.0,21,107000,40,10,0,0,0,0,0.071,15,0,1,0,0.912,5095.238095238095,10,0,0,0,MA,rent,MA,finance
APP-34E518E0E353,2024-11-10,2024-11,0,legitimate_clean,medium,0.021,21,48000,108,85,0,0,0,0,0.113,19,1,1,0,0.871,2285.714285714286,85,0,0,0,CO,rent,CO,healthcare
APP-2D169606FABD,2024-09-27,2024-09,0,legitimate_noisy,medium,0.192,33,67000,1,11,0,0,0,0,0.282,10,1,1,0,0.468,2030.3030303030303,1,0,0,0,NM,rent,CA,manufacturing
